CUSTOMER,PRODUCT,TRANSACTION TYPE,YEAR,GROUP TYPE,PROSPECT TYPE,STRATEGIC INITIATIVE,SALES TYPE,PROJECT MANAGER,HANGAR,LINE,UNIT,AMS,AREA,COUNTRY,REGION,AC/ENG/APU/COMP,AC-REG,MAINTENANCE EVENT,MARKET SHARE,SALES PLAN,Sales Updated,REMARKS,SO NUMBER,START DATE,TAT,END DATE,SALES LEVEL,STATUS,CANCEL,REASON
Citilink Indonesia,Component,TMB,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,A320,PK-GLO,ALL L/G CHANGE,300000,300000,300000,will prepare for 2023,,14/12/2022,45,28/01/2023,4,Cancelled,Capacity Capability Issue,No Capability for SV MLG A320
Citilink Indonesia,Component,TMB,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,A320,PK-GLN,ALL L/G CHANGE,300000,300000,300000,,,29/11/2022,45,13/01/2023,4,Cancelled,Capacity Capability Issue,No capability for SV MLG A320
Citilink Indonesia,Component,TMB,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,A320,PK-GLM,ALL L/G CHANGE,300000,300000,300000,,,19/11/2022,45,1/3/2023,4,Cancelled,Capacity Capability Issue,No capability for SV MLG A320
Citilink Indonesia,Component,TMB,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,A320,PK-GLK,ALL L/G CHANGE,300000,300000,300000,,,11/9/2022,45,24/12/2022,4,Cancelled,Capacity Capability Issue,No capability for SV MLG A320
Citilink Indonesia,Component,TMB,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,A320,PK-GLL,ALL L/G CHANGE,300000,300000,300000,Will prepare for 2023,,11/5/2022,45,20/12/2022,4,Cancelled,Capacity Capability Issue,No capability
Citilink Indonesia,Component,TMB,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,A320,PK-GLJ,ALL L/G CHANGE,300000,300000,300000,,,16/06/2022,45,31/07/2022,4,Cancelled,Internal Customer Issue,A/C Redelivery
Garuda Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Dec,190204,190204,131241,,,12/1/2022,31,1/1/2023,1,Open,,
Garuda Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Nov,190204,190204,131241,,,11/1/2022,30,12/1/2022,1,Open,,
Garuda Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Oct,190204,190204,131241,,,10/1/2022,31,11/1/2022,1,Closed - In,,
Garuda Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Sept,190204,190204,131241,,,9/1/2022,30,10/1/2022,1,Closed - In,,
Garuda Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Aug,190204,190204,131241,,,8/1/2022,31,9/1/2022,1,Closed - In,,
Garuda Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance July,190204,190204,131241,,,7/1/2022,31,8/1/2022,1,Closed - In,,
Garuda Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance June,190204,190204,131241,,,6/1/2022,30,7/1/2022,1,Closed - In,,
Garuda Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance May,190204,190204,131241,,,5/1/2022,31,6/1/2022,1,Closed - In,,
Garuda Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Apr,190204,190204,131241,,,4/1/2022,30,5/1/2022,1,Closed - In,,
Garuda Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Mar,190204,190204,131241,,,3/1/2022,31,4/1/2022,1,Closed - In,,
Garuda Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Feb,190204,190204,131241,,,2/1/2022,28,3/1/2022,1,Closed - In,,
Garuda Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Jan,190204,190204,131241,,,1/1/2022,31,2/1/2022,1,Closed - In,,
Citilink Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Dec,165368,165368,165368,,,12/1/2022,31,1/1/2023,1,Open,,
Citilink Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Nov,165368,165368,165368,,,11/1/2022,30,12/1/2022,1,Open,,
Citilink Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Oct,165368,165368,165368,,,10/1/2022,31,11/1/2022,1,Closed - Sales,,
Citilink Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Sept,165368,165368,165368,,,9/1/2022,30,10/1/2022,1,Closed - In,,
Citilink Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Aug,165368,165368,165368,,,8/1/2022,31,9/1/2022,1,Closed - In,,
Citilink Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance July,165368,165368,165368,,,7/1/2022,31,8/1/2022,1,Closed - In,,
Citilink Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance June,165368,165368,165368,,,6/1/2022,30,7/1/2022,1,Closed - In,,
Citilink Indonesia,Engineering,TMB,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance May,165368,165368,165368,,,5/2/2022,30,6/1/2022,1,Closed - In,,
Citilink Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Apr,165368,165368,165368,,,4/1/2022,30,5/1/2022,1,Closed - In,,
Citilink Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Mar,165368,165368,165368,,,3/1/2022,31,4/1/2022,1,Closed - In,,
Citilink Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Feb,165368,165368,165368,,,2/1/2022,28,3/1/2022,1,Closed - In,,
Citilink Indonesia,Engineering,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Jan,165368,165368,149169,,,1/1/2022,31,2/1/2022,1,Closed - In,,
Garuda Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Dec,172786,172786,119222,,,12/1/2022,31,1/1/2023,1,Open,,
Garuda Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Nov,172786,172786,119222,,,11/1/2022,30,12/1/2022,1,Open,,
Garuda Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Oct,172786,172786,119222,,,10/1/2022,31,11/1/2022,1,Closed - In,,
Garuda Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Sept,172786,172786,119222,,,9/1/2022,30,10/1/2022,1,Closed - In,,
Garuda Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Aug,172786,172786,119222,,,8/1/2022,31,9/1/2022,1,Closed - In,,
Garuda Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance July,172786,172786,119222,,,7/1/2022,31,8/1/2022,1,Closed - In,,
Garuda Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance June,172786,172786,119222,,,6/1/2022,30,7/1/2022,1,Closed - In,,
Garuda Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance May,172786,172786,119222,,,5/1/2022,31,6/1/2022,1,Closed - In,,
Garuda Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Apr,172786,172786,119222,,,4/1/2022,30,5/1/2022,1,Closed - In,,
Garuda Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Mar,172786,172786,119222,,,3/1/2022,31,4/1/2022,1,Closed - In,,
Garuda Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Feb,172786,172786,119222,,,2/1/2022,28,3/1/2022,1,Closed - In,,
Garuda Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Jan,172786,172786,119222,,,1/1/2022,31,2/1/2022,1,Closed - In,,
Citilink Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Dec,437215,437215,437215,,,12/1/2022,31,1/1/2023,1,Open,,
Citilink Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Nov,437215,437215,437215,,,11/1/2022,30,12/1/2022,1,Open,,
Citilink Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Oct,437215,437215,437215,,,10/1/2022,31,11/1/2022,1,Closed - Sales,,
Citilink Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Sept,437215,437215,437215,,,9/1/2022,30,10/1/2022,1,Closed - In,,
Citilink Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Aug,437215,437215,437215,,,8/1/2022,31,9/1/2022,1,Closed - In,,
Citilink Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance July,437215,437215,437215,,,7/1/2022,31,8/1/2022,1,Closed - In,,
Citilink Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance June,437215,437215,437215,,,6/1/2022,30,7/1/2022,1,Closed - In,,
Citilink Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance May,437215,437215,437215,,,5/1/2022,31,6/1/2022,1,Closed - In,,
Citilink Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Apr,437215,437215,437215,,,4/1/2022,30,5/1/2022,1,Closed - In,,
Citilink Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Mar,437215,437215,437215,,,3/1/2022,31,4/1/2022,1,Closed - In,,
Citilink Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Feb,437215,437215,437215,,,2/1/2022,28,3/1/2022,1,Closed - In,,
Citilink Indonesia,Airframe,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Jan,437215,437215,394387,,,1/1/2022,31,2/1/2022,1,Closed - In,,
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GNN,8 Years Inspection,105632,105632,105632,,,9/1/2022,11,9/12/2022,1,Cancelled,Missed plan,NA
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFL,8 Years Inspection,61800,61800,61800,,,20/10/2022,11,31/10/2022,1,Open,,
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFK,8 Years Inspection,61800,61800,61800,,,20/10/2022,11,31/10/2022,1,Open,,
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFJ,12 Years Inspection,71789,71789,71789,,,8/1/2022,11,8/12/2022,1,Cancelled,Missed plan,NA
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GNO,8 Years Inspection,82812,82812,82812,,,20/10/2022,11,31/10/2022,1,Open,,
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GNM,8 Years Inspection,105632,105632,105632,,,25/07/2022,14,8/8/2022,1,Cancelled,Missed plan,NA
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GNK,8 Years Inspection,113401,113401,113401,,,6/1/2022,11,6/12/2022,1,Cancelled,Missed plan,NA
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFG,12 Years Inspection,51500,51500,51500,,,6/1/2022,11,6/12/2022,1,Cancelled,Missed plan,NA
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFI,12 Years Inspection,51500,51500,51500,,,6/1/2022,11,6/12/2022,1,Cancelled,Missed plan,NA
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFH,12 Years Inspection,53842,53842,53842,,,20/10/2022,11,31/10/2022,1,Open,,
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GNJ,8 Years Inspection,113401,113401,113401,,,20/10/2022,11,31/10/2022,1,Open,,
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GNH,8 Years Inspection,85051,85051,85051,,,30/05/2022,11,6/10/2022,1,Cancelled,Customer Financial Issue,diganti dengan program reaktivasi dengan registrasi yang sama
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFF,12 Years Inspection,71789,71789,71789,,,13/05/2022,11,24/05/2022,1,Closed - In,,
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMP,12 Years Inspection,41200,41200,41200,,,5/9/2022,17,26/05/2022,1,Cancelled,Internal Customer Issue,Diganti dengan program reaktivasi dengan registrasi yang sama
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMW,10 Years Inspection,59429,59429,59429,,,3/1/2022,11,3/12/2022,1,Cancelled,Internal Customer issue,Change registration
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMX,10 Years Inspection,59429,59429,59429,,,3/1/2022,11,3/12/2022,1,Cancelled,Internal Customer issue,Change registration
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFD,12 Years Inspection,71789,71789,71789,,,3/1/2022,11,3/12/2022,1,Cancelled,Internal Customer issue,Change registration
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GNG,8 Years Inspection,113401,113401,113401,,,3/1/2022,11,3/12/2022,1,Cancelled,Internal Customer issue,Change registration
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMI,12 Years Inspection,53842,53842,53842,,,2/1/2022,11,2/12/2022,1,Cancelled,Internal Customer issue,Change registration
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMV,10 Years Inspection,59429,59429,59429,,,2/1/2022,11,2/12/2022,1,Cancelled,Internal Customer issue,Change registration
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMU,10 Years Inspection,59429,59429,59429,,,2/1/2022,11,2/12/2022,1,Cancelled,Internal Customer issue,Change registration
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GNF,8 Years Inspection,85051,85051,85051,,,2/1/2022,11,2/12/2022,1,Cancelled,Internal Customer issue,Change registration
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMM,12 Years Inspection,61800,61800,61800,,,28/03/2022,19,16/04/2022,1,Cancelled,Customer Financial Issue,diganti dengan program reaktivasi dengan registrasi yang sama
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMC,12 Years Inspection,73447,73447,73447,,,1/1/2022,10,1/11/2022,4,Cancelled,Internal Customer issue,Change registration
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMH,12 Years Inspection,42749,42749,42749,,,1/1/2022,10,1/11/2022,4,Cancelled,Internal Customer issue,Change registration
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GND,8 Years Inspection,56700,56700,56700,,,1/1/2022,10,1/11/2022,4,Cancelled,Internal Customer issue,Change registration
Garuda Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,B737NG,PK-GNE,8 Years Inspection,56700,56700,56700,,,20/02/2022,23,15/03/2022,1,Closed - In,,
Citilink Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,A320,PK-GQT,6 YEARS INSPECTION,150000,150000,150000,,,28/12/2022,30,27/01/2023,4,Open,,
Citilink Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,A320,PK-GQS,6 YEARS INSPECTION,150000,150000,150000,,,27/12/2022,30,26/01/2023,4,Open,,
Citilink Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,A320,PK-GQR,6 YEARS INSPECTION,150000,150000,150000,,,21/12/2022,30,20/01/2023,4,Open,,
Citilink Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,A320,PK-GQQ,6 YEARS INSPECTION,150000,150000,50000,,,26/11/2022,36,1/1/2023,1,Closed - Sales,,
Citilink Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,A320,PK-GQP,6 YEARS INSPECTION,150000,150000,150000,,,22/09/2022,30,22/10/2022,2,Closed - In,,
Citilink Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,A320,PK-GQO,6 YEARS INSPECTION,150000,150000,150000,,,9/9/2022,30,10/9/2022,1,Closed - In,,
Citilink Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,A320,PK-GQN,NON KONSESI 6YRS + FINDING TKU INSP,150000,150000,10000,CA NOT SUBMITTED YET,,21/05/2022,4,25/05/2022,1,Closed - In,,
Citilink Indonesia,Airframe,TMB,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,A320,PK-GQM,6 YEARS INSPECTION,150000,150000,320000,,,4/1/2022,30,5/1/2022,4,Closed - In,,
Garuda Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Dec,1000272,1000272,690187,,,12/1/2022,31,1/1/2023,1,Open,,
Garuda Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Nov,1000272,1000272,690187,,,11/1/2022,30,12/1/2022,1,Open,,
Garuda Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Oct,1000272,1000272,690187,,,10/1/2022,31,11/1/2022,1,Closed - In,,
Garuda Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Sept,1000272,1000272,690187,,,9/1/2022,30,10/1/2022,1,Closed - In,,
Garuda Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Aug,1000272,1000272,690187,,,8/1/2022,31,9/1/2022,1,Closed - In,,
Garuda Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance July,1000272,1000272,690187,,,7/1/2022,31,8/1/2022,1,Closed - In,,
Garuda Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance June,1000272,1000272,690187,,,6/1/2022,30,7/1/2022,1,Closed - In,,
Garuda Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance May,1000272,1000272,690187,,,5/1/2022,31,6/1/2022,1,Closed - In,,
Garuda Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Apr,1000272,1000272,690187,,,4/1/2022,30,5/1/2022,1,Closed - In,,
Garuda Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Mar,1000272,1000272,690187,,,3/1/2022,31,4/1/2022,1,Closed - In,,
Garuda Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Feb,1000272,1000272,690187,,,2/1/2022,28,3/1/2022,1,Closed - In,,
Garuda Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Jan,1000272,1000272,690187,,,1/1/2022,31,2/1/2022,1,Closed - In,,
Citilink Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Dec,1252664,1252664,1252664,,,12/1/2022,31,1/1/2023,1,Closed - Sales,,
Citilink Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Nov,1252664,1252664,1252664,,,11/1/2022,30,12/1/2022,1,Open,,
Citilink Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Oct,1252664,1252664,1252664,,,10/1/2022,31,11/1/2022,1,Closed - Sales,,
Citilink Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Sept,1252664,1252664,1252664,,,9/1/2022,30,10/1/2022,1,Closed - In,,
Citilink Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Aug,1252664,1252664,1252664,,,8/1/2022,31,9/1/2022,1,Closed - In,,
Citilink Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance July,1252664,1252664,1252664,,,7/1/2022,31,8/1/2022,1,Closed - In,,
Citilink Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance June,1252664,1252664,1252664,,,6/1/2022,30,7/1/2022,1,Closed - In,,
Citilink Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance May,1252664,1252664,1252664,,,5/1/2022,31,6/1/2022,1,Closed - In,,
Citilink Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Apr,1252664,1252664,1252664,,,4/1/2022,30,5/1/2022,1,Closed - In,,
Citilink Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Mar,1252664,1252664,1252664,,,3/1/2022,31,4/1/2022,1,Closed - In,,
Citilink Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Feb,1252664,1252664,1252664,,,2/1/2022,28,3/1/2022,1,Closed - In,,
Citilink Indonesia,Line,PBTH,2022,GA,ORGANIC,,RKAP,,,,,AP,KAM,,,Various,Various,Monthly budget maintenance Jan,1252664,1252664,1129957,,,1/1/2022,31,2/1/2022,1,Closed - In,,
Garuda Indonesia,Material Trading & Logistic,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Dec,183924,183924,126907,,,12/1/2022,31,1/1/2023,1,Open,,
Garuda Indonesia,Material Trading & Logistic,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Nov,183924,183924,126907,,,11/1/2022,30,12/1/2022,1,Open,,
Garuda Indonesia,Material Trading & Logistic,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Oct,183924,183924,126907,,,10/1/2022,31,11/1/2022,1,Closed - In,,
Garuda Indonesia,Material Trading & Logistic,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Sept,183924,183924,126907,,,9/1/2022,30,10/1/2022,1,Closed - In,,
Garuda Indonesia,Material Trading & Logistic,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Aug,183924,183924,126907,,,8/1/2022,31,9/1/2022,1,Closed - In,,
Garuda Indonesia,Material Trading & Logistic,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance July,183924,183924,126907,,,7/1/2022,31,8/1/2022,1,Closed - In,,
Garuda Indonesia,Material Trading & Logistic,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance June,183924,183924,126907,,,6/1/2022,30,7/1/2022,1,Closed - In,,
Garuda Indonesia,Material Trading & Logistic,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance May,183924,183924,126907,,,5/1/2022,31,6/1/2022,1,Closed - In,,
Garuda Indonesia,Material Trading & Logistic,PBTH,2022,GA,ORGANIC,,RKAP,,,,,RY,KAM,,,Various,Various,Monthly budget maintenance Apr,183924,183924,126907,,,4/1/2022,30,5/1/2022,1,Closed - In,,
